source,target,weight
8ot6,8q7f,1.4084161417519154
8ot6,8q7l,1.500840708604088
8ot6,8q7m,2.086328759162776
8ot6,8q7p,1.6518384328947142
8ot6,8q7t,1.852593726824215
8ot6,8q88,2.2536605571876462
8ot6,8q8c,1.64862027511109
8ot6,8q8d,2.0790221440005525
8ot6,8q8e,1.4548141727860386
8ot6,8q8f,2.187136853789536
8ot6,8q8l,1.4292461406230208
8ot6,8q8m,2.137612750167413
8ot6,8q8r,2.306517524039708
8ot6,8q8s,1.996117152489262
8ot6,8q8u,0.6563614914994895
8ot6,8q8v,1.4349571385747093
8ot6,8q8w,1.5563909953554824
8ot6,8q8x,1.8032929486899405
8ot6,8q8y,1.4806018928434674
8ot6,8q8z,1.840526290426683
8ot6,8q97,1.3820642826629344
8ot6,8q98,1.7507872140063703
8ot6,8q99,1.0855427490088472
8ot6,8q9a,2.443733556241238
8ot6,8q9b,1.7980941071735876
8ot6,8q9c,1.7175666947471668
8ot6,8q9d,1.7059486691559562
8ot6,8q9e,0.9889412943894615
8ot6,8q9f,1.9761718385595728
8ot6,8q9g,2.371089717810564
8ot6,8q9h,2.460109089932098
8ot6,8q9i,2.410224912719466
8ot6,8q9j,2.389179216014103
8ot6,8q9k,1.4467231761467727
8ot6,8q9l,2.7675513166120567
8ot6,8q9m,3.1424116194184064
8ot6,8q9o,2.7309082355962784
8ot6,8qcp,1.7723016510853409
8ot6,8qcr,0.9872782269573512
8ot6,8qjj,1.9371588841062242
8ot6,8seh,1.268788149855345
8ot6,8sei,1.0558378699167101
8ot6,8uq7,2.242990755422323
8ot6,8zwl,1.703151218454107
8ot6,8zwm,1.6644093553114785
8ot6,8zx6,1.8165153745078375
8ot6,9b4l,1.6380532780344907
8ot6,9b4m,1.6856481467317181
8ot6,9b4n,2.0308127800403706
8ot6,9b4o,1.4656868523531004
8ot6,9bbl,1.7213922236730805
8ot6,9bbm,1.3339595582509731
8ot6,9bxi,1.323111768170548
8ot6,9bxo,1.7267045702808883
8ot6,9bxq,1.3628185312002192
8ot6,9bxr,1.001060024960688
8ot6,9cgx,1.3922707086765838
8ot6,9cgz,1.2615519303126257
8ot6,9czi,1.4559457526282134
8ot6,9czl,2.100041446723023
8ot6,9eo7,2.1534991470800913
8ot6,9eo9,1.28361086650782
8ot6,9eoe,2.2049575327825286
8ot6,9eog,1.8496433573295767
8ot6,9eoh,1.8615620064455256
8ot6,9erm,3.267965139647843
8ot6,9ern,2.625600999338288
8ot6,9ero,2.357499217424889
8ot6,9fh6,0.9971091633271361
8ot6,9h5g,1.2285080946493057
8ot6,9h5j,1.5265726670337425
8ot6,9hbb,2.1240965366090014
8ot6,9o6v,2.136599362664498
8ot6,9o6w,2.029182836550291
8ot6,9o6x,2.160139320161748
8ot6,9o6y,2.2065969731723247
8ot6,9o6z,1.9029850186694137
8ot6,9o76,2.36626207907231
8ot6,9o79,2.047905019318639
8ot6,9o7b,2.190812426827198
8ot6,9o7c,2.2392152215266834
8ot6,9pgo,1.4826030298638542
8ot6,9r2f,0.8695143696643859
8ot6,9shs,1.9620352851231708
8ot6,9tzx,1.7671574714562972
8ot9,10kr,1.1283013743690802
8ot9,5o3l,0.7416411956853238
8ot9,5o3o,0.8882181627900128
8ot9,5o3t,0.6216502720649818
8ot9,6hre,1.3094917176927168
8ot9,6hrf,0.8085097444276583
8ot9,6nwp,1.8823428967377964
8ot9,6nwq,1.247503712004843
8ot9,6vhl,0.8932612723924682
8ot9,6vi3,0.7805017496090225
8ot9,7mkf,1.142168989420216
8ot9,7mkg,1.1638722881353927
8ot9,7mkh,1.2787741032076516
8ot9,7nrq,1.032033849822172
8ot9,7nrs,1.2466301802423625
8ot9,7nrt,1.2841182847471724
8ot9,7nrv,0.9787588899896935
8ot9,7nrx,1.347278819396533
8ot9,7qjv,1.0155391911213472
8ot9,7qjw,1.9287164522396538
8ot9,7qjx,0.9191186496420659
8ot9,7qjy,1.4205531429506661
8ot9,7qjz,0.842295612858677
8ot9,7qk1,1.607397704699876
8ot9,7qk2,0.8544350267789325
8ot9,7qk5,1.3477006302243937
8ot9,7qki,0.9976182356205593
8ot9,7qkj,1.467536925059734
8ot9,7qkk,1.1571884278597433
8ot9,7qkl,1.0802426533062923
8ot9,7qku,1.461393688685694
8ot9,7qkv,1.0104040929076707
8ot9,7qkx,1.53552215813421
8ot9,7ql0,1.3745655961549788
8ot9,7ql1,1.4954779244243404
8ot9,7ql3,0.2558351674844738
8ot9,7ql4,1.038715974773062
8ot9,7r4t,1.0577181733372525
8ot9,7r5h,1.083733649319282
8ot9,7upe,0.876963987111578
8ot9,7upf,0.8967211538629771
8ot9,7upg,1.0671079383432083
8ot9,7ymn,0.5233522209119179
8ot9,8azu,1.080976968240477
8ot9,8bgs,1.556441843379917
8ot9,8bgv,1.0279768898248194
8ot9,8byn,1.6019415792153757
8ot9,8caq,1.8845968092991505
8ot9,8cax,1.4647415758389193
8ot9,8fug,0.97854077322039
8ot9,8ore,1.2799962778332508
8ot9,8ot6,1.8007865081556862
8ot9,8otc,1.5346993099367323
8ot9,8otg,1.4443484869058059
8ot9,8oth,1.81315410865423
8ot9,8oti,2.0514725933594273
8ot9,8otj,1.1864503206515358
8ot9,8p34,0.018830837850480852
8ot9,8q27,1.2621752351675695
8ot9,8q2j,1.60049584358499
8ot9,8q2k,1.1040940082329984
8ot9,8q2l,0.7151189657228881
8ot9,8q7f,0.7543373652295713
8ot9,8q7l,0.6391565329924522
8ot9,8q7m,1.2188768308875617
8ot9,8q7p,1.2071008840374922
8ot9,8q7t,1.304392728531287
8ot9,8q88,1.4877850320950317
8ot9,8q8c,1.0107137527507237
8ot9,8q8d,1.4679780215750629
8ot9,8q8e,1.6066263573469644
8ot9,8q8f,1.4052812445244305
8ot9,8q8l,1.0183356113560018
8ot9,8q8m,1.5031113929586657
8ot9,8q8r,1.52006219024558
8ot9,8q8s,1.2980755709257579
8ot9,8q8u,0.555569681362576
8ot9,8q8v,1.4932485613858508
8ot9,8q8w,1.1918988295011546
8ot9,8q8x,1.2629347122593564
8ot9,8q8y,0.9735023733607686
8ot9,8q8z,1.1816806643681028
8ot9,8q97,0.8397651998140996
8ot9,8q98,1.0677351973349778
8ot9,8q99,0.7839691475804076
8ot9,8q9a,1.1824962598282567
8ot9,8q9b,1.2023731360356165
8ot9,8q9c,1.5203032503756084
8ot9,8q9d,1.5743956209627317
8ot9,8q9e,0.7243122562708362
8ot9,8q9f,1.1594244333202768
8ot9,8q9g,1.5267674368604816
8ot9,8q9h,1.590893851485808
8ot9,8q9i,1.5286220888167275
8ot9,8q9j,1.6315603038995554
8ot9,8q9k,0.8330623406511455
8ot9,8q9l,1.6312817162212039
8ot9,8q9m,1.9684570329112314
8ot9,8q9o,2.003913576532973
8ot9,8qcp,1.3596413670482657
8ot9,8qcr,0.9603175478646617
8ot9,8qjj,1.856171510054916
8ot9,8seh,0.8305099530940433
8ot9,8sei,1.0330067193367864
8ot9,8uq7,1.651417975701951
8ot9,8zwl,1.1255688861688324
8ot9,8zwm,1.5398068426480704
8ot9,8zx6,0.8842605798130199
8ot9,9b4l,1.2906965842023963
8ot9,9b4m,1.3145127287188165
8ot9,9b4n,1.214298229067794
8ot9,9b4o,0.8848783469042567
8ot9,9bbl,1.3925346367350593
8ot9,9bbm,1.1266529098319544
8ot9,9bxi,0.9894424538078473
8ot9,9bxo,1.3296723502405645
8ot9,9bxq,1.2331214300830495
8ot9,9bxr,1.3295624707826807
8ot9,9cgx,1.0733805435752823
8ot9,9cgz,0.9158451777619516
8ot9,9czi,0.8029523747007399
8ot9,9czl,1.3463432940557971
8ot9,9eo7,1.4220228153255985
8ot9,9eo9,1.0491228581695844
8ot9,9eoe,1.4603595974899293
8ot9,9eog,1.3213631509120043
8ot9,9eoh,1.3131150275784091
8ot9,9erm,1.8903818950692142
8ot9,9ern,2.002190795627595
8ot9,9ero,2.1006377175123454
8ot9,9fh6,0.8180696598336341
8ot9,9h5g,0.6921667091829846
8ot9,9h5j,1.079263331040588
8ot9,9hbb,1.6455997787331564
8ot9,9o6v,1.2410766470104924
8ot9,9o6w,1.314443959799869
8ot9,9o6x,1.6083928069382711
8ot9,9o6y,1.2211844591404792
8ot9,9o6z,1.7711595262029038
8ot9,9o76,1.7669906637532897
8ot9,9o79,1.5018182329609053
8ot9,9o7b,1.4791554789842636
8ot9,9o7c,1.6157118187887214
8ot9,9o8h,0.0031511385563519068
8ot9,9pgo,1.0152895952573195
8ot9,9r2f,1.0369002699113614
8ot9,9shs,1.5171354838804847
8ot9,9tzx,0.8796740438034908
8otc,10kr,0.833496539120685
8otc,5o3l,0.4909621561122032
8otc,5o3o,0.5277425634191998
8otc,5o3t,0.405800221424227
8otc,6hre,0.6882701023812909
8otc,6hrf,0.6213965253068104
8otc,6nwp,1.4066753546658708
8otc,6nwq,0.9947609315570247
8otc,6vhl,0.7942318922763449
8otc,6vi3,0.5565558679640267
8otc,7mkf,0.7720106352170438
8otc,7mkg,0.9572811679627273
8otc,7mkh,0.5998250553436258
8otc,7nrq,0.9377699202799862
8otc,7nrs,1.095023824935687
8otc,7nrt,0.9897054233761711
8otc,7nrv,0.6266728946919795
8otc,7nrx,0.9930474963758901
8otc,7qjv,0.8028831585700524
8otc,7qjw,1.4588524619032224
8otc,7qjx,0.42305203958606985
8otc,7qjy,1.3168197497786258
8otc,7qjz,0.5730842740418443
8otc,7qk1,1.2408042470050786
8otc,7qk2,0.37088647906731553
8otc,7qk5,1.1673061048354945
8otc,7qki,1.2138277251461502
8otc,7qkj,1.3444562016685961
8otc,7qkk,0.5768282006466803
8otc,7qkl,0.736845210320656
8otc,7qku,1.450726751789404
8otc,7qkv,0.6497230044607547
8otc,7qkx,1.1210741157578241
8otc,7ql0,0.9594845278974171
8otc,7ql1,1.034990450593758
8otc,7ql3,0.03136084426132412
8otc,7ql4,0.9294639013539584
8otc,7r4t,0.66463778981227
8otc,7r5h,1.0403050532607379
8otc,7upe,0.9307064346390697
8otc,7upf,0.8943364646936394
8otc,7upg,0.5700794617909068
8otc,7ymn,0.6449435083919646
8otc,8azu,0.9242678969938556
8otc,8bgs,0.8129516733667694
8otc,8bgv,0.6344176826019388
8otc,8byn,1.165160547249112
8otc,8caq,1.4556770272322515
8otc,8cax,1.6853637416995415
8otc,8fug,0.6396257466630069
8otc,8ore,0.894873264992049
8otc,8ot6,1.376517364130304
8otc,8ot9,1.5346993099367323
8otc,8otg,1.3576388629161389
8otc,8oth,1.9966374763558268
8otc,8oti,1.4168371950894263
8otc,8otj,1.0169029786562818
8otc,8q27,1.1959316447292228
8otc,8q2j,1.3638954400533998
8otc,8q2k,1.1610521608465203
8otc,8q2l,0.29093405122630667
8otc,8q7f,0.4220192613393793
8otc,8q7l,0.7734404410693652
8otc,8q7m,1.044241089613624
8otc,8q7p,0.9543121761697672
8otc,8q7t,1.2079332342733542
8otc,8q88,1.307334350067172
8otc,8q8c,1.0863084937770364
8otc,8q8d,1.440644876264572
8otc,8q8e,1.2414651794250098
8otc,8q8f,1.326903917352663
8otc,8q8l,1.1053277879071588
8otc,8q8m,1.1218035550998222
8otc,8q8r,0.9418125513968318
8otc,8q8s,1.1208813151439636
8otc,8q8u,0.4612201761081879
8otc,8q8v,1.077440729567063
8otc,8q8w,0.9682571450307649
8otc,8q8x,1.1536459287989822
8otc,8q8y,0.9683637970679939
8otc,8q8z,1.362748088083319
8otc,8q97,0.933399172428061
8otc,8q98,1.1630262516874823
8otc,8q99,0.674374481043773
8otc,8q9a,1.053740680768247
8otc,8q9b,1.2516508177093992
8otc,8q9c,1.1767631965965832
8otc,8q9d,1.366251929857159
8otc,8q9e,0.4693048885826225
8otc,8q9f,1.0632408535865219
8otc,8q9g,1.1875807670793173
8otc,8q9h,1.2237714207678447
8otc,8q9i,1.2271120530458743
8otc,8q9j,1.3855651261987314
8otc,8q9k,0.6616850179572277
8otc,8q9l,1.0014256123777148
8otc,8q9m,1.5850819782229997
8otc,8q9o,1.7117460584415727
8otc,8qcp,1.1001483322612247
8otc,8qcr,0.8082613620834123
8otc,8qjj,1.490071442299828
8otc,8seh,0.5186478927374341
8otc,8sei,0.7776586552116214
8otc,8uq7,1.4015589269521742
8otc,8zwl,1.1353861329080117
8otc,8zwm,1.403703633675303
8otc,8zx6,1.0262806085844702
8otc,9b4l,0.8771556651413768
8otc,9b4m,0.8595083778772962
8otc,9b4n,0.7641323395579872
8otc,9b4o,0.6229588157836838
8otc,9bbl,1.0088595271077578
8otc,9bbm,0.7468630272373986
8otc,9bxi,0.9343589833138795
8otc,9bxo,0.8499311573639204
8otc,9bxq,0.9413255991418794
8otc,9bxr,0.7065937027437779
8otc,9cgx,0.7399318161979405
8otc,9cgz,0.8608328120952191
8otc,9czi,0.7236026694753512
8otc,9czl,0.9816343336560699
8otc,9eo7,0.9376821736930777
8otc,9eo9,0.46865317009490254
8otc,9eoe,0.9016745600995675
8otc,9eog,0.9463629249728974
8otc,9eoh,1.1488115890782686
8otc,9erm,1.3398725040271453
8otc,9ern,1.9995842958322498
8otc,9ero,1.3721205305550777
8otc,9fh6,0.7728243232236489
8otc,9h5g,0.5755637658840183
8otc,9h5j,0.6337298006535772
8otc,9hbb,1.3614723760081973
8otc,9o6v,0.9457186575068454
8otc,9o6w,1.007341622679386
8otc,9o6x,1.1560337111340515
8otc,9o6y,1.0347971068960469
8otc,9o6z,0.9579611417232915
8otc,9o76,1.186593600829728
8otc,9o79,1.0079879537988208
8otc,9o7b,1.0952290538376093
8otc,9o7c,1.127277107412065
8otc,9pgo,0.9943178021968047
8otc,9r2f,0.6863683637403122
8otc,9shs,1.0935324631994319
8otc,9tzx,0.530948675618057
8otd,7qvc,4.25555631390827
8otd,7qvf,4.335090086364586
8otd,7qwg,2.267692858047006
8otd,7qwl,2.093833557821671
8otd,7qwm,3.223042858701917
8otd,7saq,2.964383927464926
8otd,7sar,2.559580691474539
8otd,7sas,2.2294106786521746
8otd,7u10,3.5551801015200852
8otd,7u11,3.548130944314027
8otd,7u12,3.3539554971196734
8otd,7u13,3.2520793068680964
8otd,7u14,2.8965353898265485
8otd,7u15,1.3846615911748323
8otd,7u16,3.7281138738383497
8otd,7u17,1.4085458165380529
8otd,7u18,3.721288589771679
8otd,7x83,1.692773130392046
8otd,7x84,2.6851313237769614
8otd,8j7n,2.218175020556
8otd,8j7p,1.9028393625721212
8otd,8ote,3.4488633041119945
8otd,8x5h,1.7410564482577204
8otd,9fnb,4.08096025053032
8ote,7qvc,3.303940001451469
8ote,7qvf,3.2963802786426597
8ote,7qwg,2.3852570093727756
8ote,7qwl,1.8482472574694548
8ote,7qwm,2.2389516562480036
8ote,7saq,2.295152936773821
8ote,7sar,2.2329644697861886
8ote,7sas,1.873065681788854
8ote,7u10,2.8890034717029147
8ote,7u11,2.3237463442164445
8ote,7u12,2.0841584932992676
8ote,7u13,2.220516664076777
8ote,7u14,2.041147041009665
8ote,7u15,1.1646403825524243
8ote,7u16,2.4476181366341967
8ote,7u17,1.0798806258704448
8ote,7u18,2.6281156069620883
8ote,7x83,0.8200307466580183
8ote,7x84,2.2115563147178694
8ote,8j7n,1.7448520618525152
8ote,8j7p,1.3414217175454113
8ote,8otd,3.4488633041119945
8ote,8x5h,1.1712847726109958
8ote,9fnb,2.9223518271466395
8otf,12gb,0.18792549129040076
8otf,21fb,0.4831407256523259
8otf,2mxu,0.342258149931455
8otf,5kk3,0.3257697835466219
8otf,6ti7,0.11938572824454152
8otf,6w0o,0.025781636724445132
8otf,7f29,0.09920367306224984
8otf,7q4b,0.3694936506672061
8otf,7q4m,0.8534464373874787
8otf,8az2,0.058038819657837935
8otf,8azs,0.40265760057553895
8otf,8azt,0.7707645563908955
8otf,8bfz,0.8077290340042327
8otf,8bg0,0.3703447715217127
8otf,8ezd,0.4416532285023
8otf,8j47,0.09036457994058711
8otf,8kew,0.2435557025109661
8otf,8kf1,0.37694160998849
8otf,8kf3,0.9061195945636925
8otf,8kf4,0.4558811588144076
8otf,8kf6,0.9306450462529146
8otf,8ol2,0.6571866776205877
8otf,8ol3,0.3678494926533234
8otf,8ol5,0.8806267575847635
8otf,8ol6,0.8115741801322957
8otf,8ol7,0.1776703854739525
8otf,8olo,0.096886783472061
8otf,8sej,0.3832099713108138
8otf,9ck6,0.40543823615004076
8otf,9cki,0.383152832764918
8otf,9co4,0.3193764326589683
8otf,9czn,0.29211749987492747
8otf,9czp,0.3253484856382857
8otf,9fh1,0.07112460083826946
8otf,9jb0,0.0090205805026649
8otf,9jb2,0.32573847869331574
8otf,9k0d,0.035408402869949465
8otf,9k0e,0.12039583488870878
8otf,9k0f,0.24415111857503394
8otf,9obk,0.18529467656753296
8otf,9umh,0.09414508501434041
8otf,9wao,0.6288082034706906
8otf,9wap,0.7702070003407818
8otg,10kr,0.9703358110841972
8otg,5o3l,0.6496195279296914
8otg,5o3o,0.8813653039135211
8otg,5o3t,0.852837386638433
8otg,6gx5,0.1478825494474793
8otg,6hre,1.173402754312255
8otg,6hrf,1.0850755965580896
8otg,6nwp,2.9103438485977753
8otg,6nwq,0.6124674392880368
8otg,6vhl,0.6613786276753401
8otg,6vi3,1.0860009491675466
8otg,7mkf,1.4609078117867493
8otg,7mkg,1.4177833831128832
8otg,7mkh,1.3414702305114603
8otg,7nrq,1.4539131296267862
8otg,7nrs,1.5556089084078177
8otg,7nrt,1.4976609493262334
8otg,7nrv,1.300136188279796
8otg,7nrx,1.384110591078845
8otg,7qjv,1.6203511931609775
8otg,7qjw,1.703246567303457
8otg,7qjx,1.032812569930543
8otg,7qjy,1.3951683863533708
8otg,7qjz,1.0070822634774763
8otg,7qk1,1.8168217409654634
8otg,7qk2,1.122408724544756
8otg,7qk5,2.070115487860959
8otg,7qki,1.5806665438557805
8otg,7qkj,1.7369248140185896
8otg,7qkk,0.9739430879186732
8otg,7qkl,1.424101262401335
8otg,7qku,1.936448410854457
8otg,7qkv,1.2836551413606379
8otg,7qkx,2.0877248102590213
8otg,7ql0,1.709602744703132
8otg,7ql1,1.6705923201173352
8otg,7ql3,0.7017134564007098
8otg,7ql4,1.752125024931842
8otg,7r4t,1.530152036258898
8otg,7r5h,1.743058752508531
8otg,7upe,1.5020362003999983
8otg,7upf,1.5067015852533194
8otg,7upg,1.2821385677957235
8otg,7ymn,0.9135291045134792
8otg,8azu,0.7904468279486547
8otg,8bgs,1.5666442977141364
8otg,8bgv,1.0502278217829588
8otg,8byn,2.452402470587275
8otg,8caq,2.83037274285378
8otg,8cax,0.9460526471944759
8otg,8fug,0.8585835900972436
8otg,8ore,1.7698554999955054
8otg,8ot6,2.909284201259446
8otg,8ot9,1.4443484869058059
8otg,8otc,1.3576388629161389
8otg,8oth,1.7202593169432145
8otg,8oti,2.3423452864442433
8otg,8otj,0.8689296819607659
8otg,8p34,0.15518004004880503
8otg,8q27,1.802161647123355
8otg,8q2j,2.0975857725106453
8otg,8q2k,1.4889045724822045
8otg,8q2l,1.216264205203837
8otg,8q7f,1.4757855425825648
8otg,8q7l,1.4556386191328623
8otg,8q7m,1.8057578691756315
8otg,8q7p,1.4135505445115646
8otg,8q7t,1.6068513007563983
8otg,8q88,2.0221702940082724
8otg,8q8c,1.42333232876753
8otg,8q8d,1.5906345956687944
8otg,8q8e,1.1480227960273215
8otg,8q8f,1.6771849785410542
8otg,8q8l,1.1905648641779196
8otg,8q8m,1.804095566812358
8otg,8q8r,2.0816292818297653
8otg,8q8s,1.8191807563993945
8otg,8q8u,0.7453858046777858
8otg,8q8v,1.1657009985322815
8otg,8q8w,1.3040995123415122
8otg,8q8x,1.7695325359106988
8otg,8q8y,1.4164742337510643
8otg,8q8z,1.5690758931352082
8otg,8q97,1.2567594002735485
8otg,8q98,1.611588203460638
8otg,8q99,1.1439549575741037
8otg,8q9a,1.9521387201699856
8otg,8q9b,1.6260194672806876
8otg,8q9c,1.475290438835491
8otg,8q9d,1.5312567717845433
8otg,8q9e,1.3068831546615935
8otg,8q9f,1.777280793152735
8otg,8q9g,2.163380475901894
8otg,8q9h,2.254103231451753
8otg,8q9i,2.141407773904504
8otg,8q9j,2.1428284359572825
8otg,8q9k,1.3106313561949068
8otg,8q9l,2.4202623990675054
8otg,8q9m,2.5729438726823695
8otg,8q9o,2.269607932646114
8otg,8qcp,1.4778492712903897
8otg,8qcr,0.9413674236661065
8otg,8qjj,1.7809027825087829
8otg,8seh,1.0957916093532751
8otg,8sei,1.1286028735306632
8otg,8uq7,2.0974344374313563
8otg,8zwl,1.5833883356006448
8otg,8zwm,1.5755342613681473
8otg,8zx6,1.5576643864267496
8otg,9b4l,1.5611617676100455
8otg,9b4m,1.4511286016456437
8otg,9b4n,1.6932039727047297
8otg,9b4o,1.3744107174579436
8otg,9bbl,1.359694812079839
8otg,9bbm,1.6081485310138348
8otg,9bxi,1.5346133388691872
8otg,9bxo,1.3353669975720444
8otg,9bxq,1.095452141129259
8otg,9bxr,0.6584916854070549
8otg,9cgx,1.4168826610759502
8otg,9cgz,1.3267502300648895
8otg,9czi,1.4308468337679563
8otg,9czl,1.6092163496914194
8otg,9eo7,1.9649827657566916
8otg,9eo9,1.0691702257949325
8otg,9eoe,1.7758753134644505
8otg,9eog,1.5234833217013768
8otg,9eoh,1.9492463387210222
8otg,9erm,2.7552070466115315
8otg,9ern,2.624055050435955
8otg,9ero,2.2272720232205567
8otg,9fh6,0.827873305480742
8otg,9h5g,1.186112152016238
8otg,9h5j,1.461318199543689
8otg,9hbb,1.8105608478654627
8otg,9o6v,1.9583880321764624
8otg,9o6w,2.065060226258531
8otg,9o6x,1.9991229166424003
8otg,9o6y,2.0947626518525464
8otg,9o6z,1.7317877308012737
8otg,9o76,2.138149551217203
8otg,9o79,1.96412860222921
8otg,9o7b,1.8577466632541781
8otg,9o7c,1.9395552646262508
8otg,9pgo,1.3313368972509743
8otg,9r2f,0.8471843818102874
8otg,9shs,1.6831827833783795
8otg,9tzx,1.4039622234686415
8oth,10kr,0.9503084936113296
8oth,5o3l,0.7347197851482714
8oth,5o3o,0.9733207266104452
8oth,5o3t,0.5441482200466757
8oth,6hre,0.9068899596896083
8oth,6hrf,0.5640831842481823
8oth,6nwp,1.6630112368144292
8oth,6nwq,1.113145679373281
8oth,6vhl,0.9639935271640614
8oth,6vi3,0.7750590539023058
8oth,7mkf,0.8802392802059436
8oth,7mkg,0.9493333422063153
8oth,7mkh,0.9352721368535193
8oth,7nrq,0.8885538205032966
8oth,7nrs,1.2797207280582987
8oth,7nrt,1.306744942451294
8oth,7nrv,0.8008328413947636
8oth,7nrx,1.110283733261057
8oth,7qjv,1.1401298586529383
8oth,7qjw,1.6544229043859602
8oth,7qjx,0.7323232323195829
8oth,7qjy,1.4656936820430824
8oth,7qjz,0.49882524275373263
8oth,7qk1,1.556155354840423
8oth,7qk2,0.7474044506344276
8oth,7qk5,1.3878807981243715
8oth,7qki,1.4787789158605709
8oth,7qkj,1.5020202799027564
8oth,7qkk,1.009024895556988
8oth,7qkl,1.136184707662156
8oth,7qku,1.8182500832095148
8oth,7qkv,0.8563455808231175
8oth,7qkx,1.3852032791201592
8oth,7ql0,1.102938001653914
8oth,7ql1,0.8765537947375412
8oth,7ql3,0.27561725692925565
8oth,7ql4,1.2834898539872464
8oth,7r4t,1.27933896266153
8oth,7r5h,1.3374287773919358
8oth,7upe,1.1255314620327181
8oth,7upf,1.1255029370111704
8oth,7upg,0.8438477547031467
8oth,7ymn,0.6990709486668013
8oth,8azu,1.2586943087359426
8oth,8bgs,1.0532126260923853
8oth,8bgv,0.614566877009009
8oth,8byn,1.439644045500329
8oth,8caq,1.8101506153372988
8oth,8cax,1.9858102816894694
8oth,8fug,0.5698059928736816
8oth,8ore,1.2106226901903625
8oth,8ot6,1.8181051236656056
8oth,8ot9,1.81315410865423
8oth,8otc,1.9966374763558268
8oth,8otg,1.7202593169432145
8oth,8oti,1.5460506113084371
8oth,8otj,1.161500129596464
8oth,8q27,1.2266154998985113
8oth,8q2j,1.5016140274689624
8oth,8q2k,1.2454571086632629
8oth,8q2l,0.783529039778464
8oth,8q7f,0.668514093301888
8oth,8q7l,0.923574970954879
8oth,8q7m,1.4844421247869748
8oth,8q7p,1.1385853163389408
8oth,8q7t,1.1240233926917829
8oth,8q88,1.6323190468150552
8oth,8q8c,0.9245576510096345
8oth,8q8d,1.6265797687517651
8oth,8q8e,1.2764630215520962
8oth,8q8f,1.5064687692337912
8oth,8q8l,1.1358502603629406
8oth,8q8m,1.173073396641294
8oth,8q8r,1.3012048554066964
8oth,8q8s,1.4225693322057507
8oth,8q8u,0.7049151368016935
8oth,8q8v,0.8566032511982347
8oth,8q8w,0.7814405888827272
8oth,8q8x,1.2148093454522688
8oth,8q8y,1.2375352913571744
8oth,8q8z,1.38099175712192
8oth,8q97,0.9044670984190372
8oth,8q98,1.3467025942106843
8oth,8q99,0.6949245141456127
8oth,8q9a,1.1037378918053407
8oth,8q9b,1.2609500996456937
8oth,8q9c,1.2876198499601705
8oth,8q9d,1.2997659243674016
8oth,8q9e,0.8747620168576583
8oth,8q9f,1.1984599240293607
8oth,8q9g,1.373179549981696
8oth,8q9h,1.5242907176727598
8oth,8q9i,1.539928402610594
8oth,8q9j,1.5461430856809013
8oth,8q9k,0.949959506304533
8oth,8q9l,1.306957926275564
8oth,8q9m,1.8996890118602974
8oth,8q9o,1.8114824464323653
8oth,8qcp,1.377230409201357
8oth,8qcr,0.8602128437454649
8oth,8qjj,1.4547867237378185
8oth,8seh,0.8299063224483956
8oth,8sei,0.8011193331667984
8oth,8uq7,1.5234815637459247
8oth,8zwl,1.5797477858971656
8oth,8zwm,1.6373982425792566
8oth,8zx6,1.6098454631020853
8oth,9b4l,0.787372086091412
8oth,9b4m,0.8800510730766604
8oth,9b4n,0.904558055089381
8oth,9b4o,0.8179085150609289
8oth,9bbl,1.5042622129498011
8oth,9bbm,0.7518645225895395
8oth,9bxi,1.022554479312515
8oth,9bxo,1.195167023135777
8oth,9bxq,0.9428710857832204
8oth,9bxr,1.2228062865932487
8oth,9cgx,0.7206967412929494
8oth,9cgz,0.718017112974446
8oth,9czi,0.7249425996141168
8oth,9czl,1.1956973987959854
8oth,9eo7,1.0382030051482505
8oth,9eo9,0.9514659255576479
8oth,9eoe,1.1503980456766536
8oth,9eog,1.1426519512769657
8oth,9eoh,1.3177248396780286
8oth,9erm,1.559441278961299
8oth,9ern,1.8915052685412288
8oth,9ero,1.783506361635462
8oth,9fh6,0.6208678443760702
8oth,9h5g,0.5623096925809279
8oth,9h5j,0.7201181543761199
8oth,9hbb,1.391481317569542
8oth,9o6v,1.1954706239102564
8oth,9o6w,1.1542791055057016
8oth,9o6x,1.4238454953362145
8oth,9o6y,1.217407221195427
8oth,9o6z,1.3957606896504504
8oth,9o76,1.6095480032982874
8oth,9o79,1.2283447595887038
8oth,9o7b,1.8159377114208908
8oth,9o7c,1.5179853860640988
8oth,9pgo,0.946828776854652
8oth,9r2f,0.5050046090005591
8oth,9shs,1.3010321214654923
8oth,9tzx,0.5942607705955313
8oti,10kr,0.9949581422348472
8oti,5o3l,0.7010643025992884
8oti,5o3o,0.6680573430731107
8oti,5o3t,1.0205127793051763
8oti,6hre,1.2432858623450609
8oti,6hrf,0.8830266424638717
8oti,6nwp,2.5489980173867623
8oti,6nwq,1.1496824615599002
8oti,6vhl,0.9908379181851721
8oti,6vi3,1.116510933277537
8oti,7mkf,1.174169836150956
8oti,7mkg,1.4310173703506097
8oti,7mkh,1.1770883813752528
8oti,7nrq,1.2549064290677658
8oti,7nrs,1.6098252531053228
8oti,7nrt,1.61395195507
8oti,7nrv,1.319094336028969
